        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -1.5235426e-11
           0.00074123201                   1.4829089e-10
             0.001482464                   1.8266766e-09
            0.0022236961                   7.1560295e-09
             0.002964928                   1.7130862e-08
            0.0037061602                   3.0532423e-08
            0.0044473922                   4.4187168e-08
            0.0051886244                   5.4288364e-08
            0.0059298561                   5.7977264e-08
            0.0066710883                   5.4371139e-08
            0.0074123205                   4.4692264e-08
            0.0081535522                   3.1677097e-08
            0.0088947844                   1.8647862e-08
            0.0096360166                   8.6583665e-09
             0.010377249                   3.8786814e-09
              0.01111848                   5.1970517e-09
             0.011859712                   1.2111428e-08
             0.012600944                   2.2832538e-08
             0.013342177                    3.460336e-08
             0.014083409                   4.4310141e-08
             0.014824641                   4.9250712e-08
             0.015565872                   4.7853757e-08
             0.016307104                   4.0139774e-08
             0.017048337                   2.7758901e-08
             0.017789569                   1.3558658e-08
             0.018530801                    8.422405e-10
             0.019272033                  -7.4658209e-09
             0.020013265                  -9.5484234e-09
             0.020754497                  -5.1165432e-09
              0.02149573                   4.5574531e-09
              0.02223696                   1.6971557e-08
             0.022978192                   2.8997778e-08
             0.023719424                     3.75856e-08
             0.024460657                   4.0415543e-08
             0.025201889                   3.6393633e-08
             0.025943121                   2.5905409e-08
             0.026684353                   1.0784043e-08
             0.027425585                  -6.0286425e-09
             0.028166818                  -2.1111964e-08
              0.02890805                  -3.1378338e-08
             0.029649282                  -3.4848906e-08
             0.030390512                  -3.1175048e-08
             0.031131744                  -2.1745711e-08
             0.031872977                  -9.3463566e-09
             0.032614209                   2.5054492e-09
             0.033355441                   1.0370549e-08
             0.034096673                   1.1660782e-08
             0.034837905                   5.2054077e-09
             0.035579138                   -8.501976e-09
              0.03632037                  -2.7417553e-08
             0.037061602                  -4.8405141e-08
             0.037802834                  -6.7951895e-08
             0.038544066                  -8.2971219e-08
             0.039285298                  -9.1511772e-08
             0.040026531                  -9.3216563e-08
             0.040767763                  -8.9419444e-08
             0.041508995                  -8.2853212e-08
             0.042250227                  -7.7028339e-08
             0.042991459                  -7.5436411e-08
             0.043732688                  -8.0778442e-08
              0.04447392                  -9.4389833e-08
             0.045215152                   -1.159782e-07
             0.045956384                  -1.4372094e-07
             0.046697617                  -1.7469135e-07
             0.047438849                  -2.0550924e-07
             0.048180081                  -2.3308279e-07
             0.048921313                  -2.5528757e-07
             0.049662545                  -2.7142741e-07
             0.050403778                  -2.8237451e-07
              0.05114501                  -2.9035044e-07
             0.051886242                  -2.9838998e-07
             0.052627474                  -3.0961718e-07
             0.053368706                  -3.2651593e-07
             0.054109938                  -3.5037357e-07
             0.054851171                  -3.8102058e-07
