        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -5.1063192e-11
           0.00066628959                   5.1063192e-11
            0.0013325792                   1.3664598e-09
            0.0019988688                   5.4357141e-09
            0.0026651584                   1.3338283e-08
            0.0033314482                   2.4676361e-08
            0.0039977375                   3.7539039e-08
            0.0046640271                   4.9102205e-08
            0.0053303167                   5.6619939e-08
            0.0059966063                   5.8372475e-08
            0.0066628964                   5.4132322e-08
             0.007329186                   4.5025264e-08
            0.0079954751                   3.3106765e-08
            0.0086617647                   2.0856433e-08
            0.0093280543                   1.0648284e-08
            0.0099943439                   4.3209374e-09
             0.010660633                   2.9023643e-09
             0.011326923                   6.5041537e-09
             0.011993213                   1.4315766e-08
             0.012659502                   2.4697703e-08
             0.013325793                   3.5458708e-08
             0.013992082                   4.4277296e-08
             0.014658372                   4.9160672e-08
             0.015324662                    4.887055e-08
              0.01599095                   4.3216883e-08
             0.016657241                   3.3130021e-08
             0.017323529                   2.0474637e-08
              0.01798982                   7.6459141e-09
             0.018656109                  -2.9294314e-09
             0.019322399                  -9.2885966e-09
             0.019988688                   -1.033151e-08
             0.020654978                  -6.0220779e-09
             0.021321267                   2.6377998e-09
             0.021987557                   1.3825661e-08
             0.022653846                   2.5251907e-08
             0.023320137                   3.4577667e-08
             0.023986425                   3.9832084e-08
             0.024652716                   3.9751658e-08
             0.025319004                   3.3995928e-08
             0.025985295                   2.3230873e-08
             0.026651585                    9.053247e-09
             0.027317874                  -6.2623835e-09
             0.027984165                  -2.0166247e-08
             0.028650453                  -3.0323537e-08
             0.029316744                   -3.509248e-08
             0.029983032                  -3.3881289e-08
             0.030649323                  -2.7287847e-08
             0.031315614                   -1.697699e-08
               0.0319819                  -5.3454223e-09
             0.032648191                   4.9381241e-09
             0.033314481                   1.1429089e-08
             0.033980772                   1.2347295e-08
             0.034647059                   6.8868724e-09
             0.035313349                  -4.6457855e-09
              0.03597964                  -2.0885828e-08
              0.03664593                  -3.9649866e-08
             0.037312217                  -5.8341115e-08
             0.037978508                  -7.4442674e-08
             0.038644798                  -8.5990926e-08
             0.039311089                  -9.1941978e-08
             0.039977375                  -9.2371245e-08
             0.040643666                  -8.8464191e-08
             0.041309956                  -8.2297916e-08
             0.041976247                  -7.6456701e-08
             0.042642534                  -7.3563456e-08
             0.043308824                  -7.5808885e-08
             0.043975115                  -8.4558785e-08
             0.044641405                  -1.0011983e-07
             0.045307692                  -1.2171229e-07
             0.045973983                  -1.4763549e-07
             0.046640273                  -1.7558492e-07
             0.047306564                  -2.0306418e-07
             0.047972851                   -2.278291e-07
             0.048639141                   -2.482862e-07
             0.049305432                  -2.6377302e-07
             0.049971722                  -2.7467314e-07
             0.050638009                  -2.8234012e-07
             0.051304299                  -2.8882815e-07
              0.05197059                  -2.9648442e-07
              0.05263688                  -3.0749382e-07
             0.053303171                  -3.2347185e-07
             0.053969458                  -3.4517637e-07
             0.054635748                  -3.7238692e-07
             0.055302039                  -4.0397194e-07
             0.055968329                  -4.3812474e-07
             0.056634616                  -4.7270942e-07
             0.057300907                  -5.0566018e-07
             0.057967197                  -5.3536945e-07
             0.058633488                  -5.6099634e-07
             0.059299774                  -5.8263362e-07
             0.059966065                   -6.013023e-07
             0.060632356                  -6.1877608e-07
             0.061298646                  -6.3726503e-07
             0.061964933                  -6.5901213e-07
             0.062631227                  -6.8588662e-07
              0.06329751                  -7.1905413e-07
             0.063963801                  -7.5877887e-07
             0.064630091                  -8.0438724e-07
             0.065296382                  -8.5440047e-07
             0.065962672                  -9.0680612e-07
             0.066628963                  -9.5940823e-07
             0.067295253                  -1.0101907e-06
             0.067961544                  -1.0576393e-06
             0.068627827                  -1.1009727e-06
             0.069294117                  -1.1402408e-06
             0.069960408                  -1.1762806e-06
             0.070626698                  -1.2105438e-06
             0.071292989                   -1.244818e-06
             0.071959279                  -1.2808885e-06
              0.07262557                  -1.3202067e-06
             0.073291861                  -1.3636342e-06
             0.073958144                  -1.4113083e-06
             0.074624434                  -1.4626437e-06
             0.075290725                  -1.5164718e-06
             0.075957015                  -1.5712867e-06
             0.076623306                  -1.6255376e-06
             0.077289596                  -1.6779028e-06
             0.077955887                  -1.7275025e-06
             0.078622177                  -1.7740147e-06
             0.079288468                  -1.8176744e-06
             0.079954751                  -1.8591642e-06
             0.080621041                  -1.8994259e-06
             0.081287332                  -1.9394304e-06
             0.081953622                  -1.9799434e-06
             0.082619913                  -2.0213322e-06
             0.083286203                  -2.0634548e-06
             0.083952494                  -2.1056555e-06
             0.084618784                  -2.1468643e-06
             0.085285068                  -2.1857782e-06
             0.085951358                  -2.2210868e-06
             0.086617649                   -2.251697e-06
             0.087283939                  -2.2769013e-06
              0.08795023                  -2.2964578e-06
              0.08861652                  -2.3105772e-06
             0.089282811                   -2.319827e-06
             0.089949101                  -2.3249627e-06
             0.090615384                  -2.3267246e-06
             0.091281675                  -2.3256412e-06
             0.091947965                  -2.3218661e-06
             0.092614256                  -2.3150787e-06
             0.093280546                  -2.3044668e-06
             0.093946837                  -2.2887991e-06
             0.094613127                  -2.2665699e-06
             0.095279418                   -2.236193e-06
             0.095945701                  -2.1962085e-06
             0.096611992                  -2.1454596e-06
             0.097278282                   -2.083221e-06
             0.097944573                  -2.0092336e-06
             0.098610863                  -1.9236518e-06
             0.099277154                  -1.8269182e-06
             0.099943444                   -1.719584e-06
              0.10060973                  -1.6021179e-06
              0.10127602                  -1.4747312e-06
              0.10194231                  -1.3372603e-06
               0.1026086                  -1.1891127e-06
              0.10327489                  -1.0292847e-06
              0.10394118                  -8.5644575e-07
              0.10460747                  -6.6907495e-07
              0.10527376                  -4.6561718e-07
              0.10594005                  -2.4463924e-07
              0.10660634                   -4.960711e-09
              0.10727262                   2.5426968e-07
              0.10793892                   5.3355666e-07
              0.10860521                   8.3311181e-07
               0.1092715                   1.1529559e-06
              0.10993779                   1.4930492e-06
              0.11060408                   1.8534255e-06
              0.11127037                   2.2342965e-06
              0.11193666                   2.6361151e-06
              0.11260294                   3.0595784e-06
              0.11326923                   3.5055966e-06
              0.11393552                   3.9752226e-06
              0.11460181                   4.4695639e-06
               0.1152681                   4.9896917e-06
              0.11593439                   5.5365672e-06
              0.11660068                   6.1109977e-06
              0.11726698                   6.7136216e-06
              0.11793326                   7.3449251e-06
              0.11859955                   8.0052987e-06
              0.11926584                   8.6950949e-06
              0.11993213                   9.4146899e-06
              0.12059842                   1.0164513e-05
              0.12126471                   1.0945057e-05
                0.121931                   1.1756858e-05
              0.12259729                   1.2600448e-05
              0.12326358                   1.3476306e-05
              0.12392987                   1.4384806e-05
              0.12459616                   1.5326192e-05
              0.12526245                   1.6300559e-05
              0.12592873                   1.7307888e-05
              0.12659502                   1.8348086e-05
              0.12726131                   1.9421033e-05
               0.1279276                   2.0526641e-05
              0.12859389                   2.1664888e-05
              0.12926018                   2.2835842e-05
              0.12992647                   2.4039635e-05
              0.13059276                   2.5276426e-05
              0.13125905                   2.6546326e-05
              0.13192534                   2.7849312e-05
              0.13259163                    2.918515e-05
              0.13325793                   3.0553318e-05
              0.13392422                   3.1952972e-05
              0.13459051                   3.3382963e-05
               0.1352568                   3.4841862e-05
              0.13592309                   3.6328052e-05
              0.13658938                    3.783984e-05
              0.13725565                   3.9375565e-05
              0.13792194                   4.0933664e-05
              0.13858823                   4.2512725e-05
              0.13925453                   4.4111501e-05
              0.13992082                   4.5728841e-05
              0.14058711                   4.7363603e-05
               0.1412534                   4.9014539e-05
              0.14191969                   5.0680141e-05
              0.14258598                   5.2358533e-05
              0.14325227                   5.4047381e-05
              0.14391856                   5.5743832e-05
              0.14458485                   5.7444584e-05
              0.14525114                   5.9145936e-05
              0.14591743                   6.0843951e-05
              0.14658372                   6.2534578e-05
              0.14725001                   6.4213797e-05
              0.14791629                   6.5877735e-05
              0.14858258                    6.752272e-05
              0.14924887                   6.9145259e-05
              0.14991516                   7.0741975e-05
              0.15058145                   7.2309434e-05
              0.15124774                   7.3844036e-05
              0.15191403                   7.5341835e-05
              0.15258032                   7.6798395e-05
              0.15324661                   7.8208759e-05
               0.1539129                   7.9567406e-05
              0.15457919                   8.0868311e-05
              0.15524548                   8.2105034e-05
              0.15591177                   8.3270934e-05
              0.15657806                   8.4359242e-05
              0.15724435                   8.5363296e-05
              0.15791065                   8.6276552e-05
              0.15857694                   8.7092616e-05
              0.15924321                    8.780526e-05
               0.1599095                   8.8408357e-05
              0.16057579                   8.8895686e-05
              0.16124208                    8.926088e-05
              0.16190837                   8.9497305e-05
              0.16257466                   8.9597881e-05
              0.16324095                    8.955512e-05
              0.16390724                   8.9360969e-05
              0.16457354                   8.9006979e-05
              0.16523983                   8.8484492e-05
              0.16590612                   8.7784683e-05
              0.16657241                   8.6898588e-05
               0.1672387                   8.5817417e-05
              0.16790499                   8.4532592e-05
              0.16857128                   8.3035731e-05
              0.16923757                   8.1318729e-05
              0.16990384                   7.9373523e-05
              0.17057014                   7.7192126e-05
              0.17123643                   7.4766431e-05
              0.17190272                    7.208818e-05
              0.17256901                   6.9148868e-05
               0.1732353                   6.5939807e-05
              0.17390159                     6.24522e-05
              0.17456788                   5.8677066e-05
              0.17523417                   5.4605447e-05
              0.17590046                    5.022842e-05
              0.17656675                   4.5537268e-05
              0.17723304                   4.0523395e-05
              0.17789933                   3.5178669e-05
              0.17856562                   2.9495261e-05
              0.17923191                   2.3465655e-05
               0.1798982                   1.7082713e-05
              0.18056449                   1.0339664e-05
              0.18123077                   3.2300079e-06
              0.18189706                  -4.2525526e-06
              0.18256335                  -1.2114231e-05
              0.18322964                  -2.0361029e-05
              0.18389593                  -2.8998908e-05
              0.18456222                  -3.8033508e-05
              0.18522851                  -4.7470101e-05
               0.1858948                  -5.7313486e-05
              0.18656109                  -6.7567926e-05
              0.18722738                  -7.8237077e-05
              0.18789367                  -8.9324159e-05
              0.18855996                  -0.00010083174
              0.18922625                   -0.0001127616
              0.18989255                  -0.00012511478
              0.19055884                  -0.00013789194
              0.19122513                  -0.00015109294
               0.1918914                  -0.00016471712
              0.19255769                  -0.00017876328
              0.19322398                  -0.00019322991
              0.19389027                  -0.00020811455
              0.19455656                  -0.00022341407
              0.19522285                  -0.00023912459
              0.19588915                  -0.00025524123
              0.19655544                  -0.00027175821
              0.19722173                   -0.0002886685
              0.19788802                  -0.00030596403
              0.19855431                  -0.00032363582
               0.1992206                  -0.00034167391
              0.19988689                   -0.0003600675
              0.20055318                  -0.00037880498
              0.20121947                  -0.00039787387
              0.20188576                   -0.0004172608
              0.20255204                  -0.00043695158
              0.20321833                  -0.00045693095
              0.20388462                   -0.0004771825
              0.20455091                  -0.00049768866
               0.2052172                  -0.00051843061
              0.20588349                  -0.00053938816
              0.20654978                  -0.00056053977
              0.20721607                   -0.0005818627
              0.20788236                  -0.00060333294
              0.20854865                  -0.00062492542
              0.20921494                  -0.00064661418
              0.20988123                  -0.00066837203
              0.21054752                  -0.00069017103
              0.21121381                   -0.0007119822
               0.2118801                  -0.00073377555
              0.21254639                  -0.00075551996
              0.21321268                   -0.0007771831
              0.21387896                  -0.00079873152
              0.21454525                  -0.00082013034
              0.21521154                  -0.00084134331
              0.21587783                  -0.00086233299
              0.21654412                  -0.00088306062
              0.21721041                  -0.00090348639
               0.2178767                  -0.00092356949
              0.21854299                  -0.00094326801
              0.21920928                  -0.00096253946
              0.21987557                  -0.00098134065
              0.22054186                  -0.00099962763
              0.22120816                   -0.0010173558
              0.22187445                   -0.0010344798
              0.22254074                   -0.0010509538
              0.22320703                   -0.0010667313
              0.22387332                   -0.0010817648
              0.22453959                   -0.0010960065
              0.22520588                   -0.0011094072
              0.22587217                   -0.0011219172
              0.22653846                   -0.0011334864
              0.22720475                   -0.0011440639
              0.22787105                   -0.0011535984
              0.22853734                   -0.0011620382
              0.22920363                   -0.0011693314
              0.22986992                   -0.0011754261
              0.23053621                   -0.0011802706
               0.2312025                   -0.0011838139
              0.23186879                    -0.001186005
              0.23253508                   -0.0011867932
              0.23320137                   -0.0011861284
              0.23386766                   -0.0011839611
              0.23453395                    -0.001180242
              0.23520024                   -0.0011749226
              0.23586652                   -0.0011679538
              0.23653281                   -0.0011592872
               0.2371991                   -0.0011488744
