        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                   -1.540257e-11
           0.00074325694                   1.4989394e-10
            0.0014865139                   1.8451818e-09
            0.0022297709                   7.2219293e-09
            0.0029730278                   1.7268242e-08
            0.0037162846                   3.0732068e-08
            0.0044595418                   4.4396408e-08
            0.0052027986                   5.4427428e-08
            0.0059460555                    5.797331e-08
            0.0066893124                   5.4190583e-08
            0.0074325693                    4.435655e-08
            0.0081758266                   3.1257841e-08
            0.0089190835                   1.8246492e-08
            0.0096623404                   8.3810505e-09
             0.010405597                   3.8094883e-09
             0.011148854                   5.3750662e-09
             0.011892111                   1.2516551e-08
             0.012635368                   2.3379636e-08
             0.013378625                   3.5153175e-08
             0.014121882                   4.4700123e-08
             0.014865139                   4.9338567e-08
             0.015608395                   4.7562366e-08
             0.016351653                   3.9488832e-08
              0.01709491                   2.6869396e-08
             0.017838167                   1.2626748e-08
             0.018581424                   9.1385122e-11
             0.019324681                  -7.8433633e-09
             0.020067938                  -9.4446797e-09
             0.020811195                  -4.5396433e-09
             0.021554451                    5.479206e-09
             0.022297708                   1.8015726e-08
             0.023040965                   2.9896437e-08
             0.023784222                   3.8084263e-08
             0.024527479                   4.0331351e-08
             0.025270736                   3.5661749e-08
             0.026013993                   2.4604658e-08
              0.02675725                   9.1336751e-09
             0.027500506                  -7.7061353e-09
             0.028243763                  -2.2461847e-08
              0.02898702                  -3.2102825e-08
             0.029730277                  -3.4789547e-08
             0.030473534                  -3.0364085e-08
             0.031216791                  -2.0407803e-08
             0.031960048                   -7.851062e-09
             0.032703307                   3.7263312e-09
             0.033446562                   1.0921662e-08
              0.03418982                   1.1275652e-08
             0.034933075                   3.8116221e-09
             0.035676334                  -1.0759122e-08
             0.036419589                  -3.0199487e-08
             0.037162848                  -5.1251853e-08
             0.037906103                  -7.0386214e-08
             0.038649362                  -8.4611273e-08
             0.039392617                  -9.2166772e-08
             0.040135875                   -9.294201e-08
              0.04087913                  -8.8516337e-08
             0.041622389                  -8.1808295e-08
             0.042365644                  -7.6407311e-08
             0.043108903                  -7.5757207e-08
             0.043852158                  -8.2394926e-08
             0.044595417                   -9.741165e-08
             0.045338672                  -1.2024434e-07
              0.04608193                  -1.4883341e-07
             0.046825185                  -1.8010114e-07
             0.047568444                  -2.1063634e-07
             0.048311699                  -2.3744734e-07
             0.049054958                  -2.5862187e-07
             0.049798213                  -2.7374227e-07
             0.050541472                  -2.8396306e-07
              0.05128473                  -2.9172426e-07
             0.052027985                  -3.0016059e-07
             0.052771244                  -3.1235191e-07
             0.053514499                  -3.3060442e-07
             0.054257758                  -3.5593771e-07
             0.055001013                  -3.8788738e-07
             0.055744272                  -4.2465308e-07
             0.056487527                  -4.6354256e-07
             0.057230785                  -5.0160821e-07
             0.057974041                  -5.3633318e-07
             0.058717299                  -5.6621838e-07
             0.059460554                  -5.9114478e-07
             0.060203813                  -6.1242423e-07
             0.060947068                  -6.3252105e-07
             0.061690327                  -6.5450951e-07
             0.062433582                  -6.8138678e-07
             0.063176841                  -7.1540319e-07
             0.063920096                  -7.5756969e-07
             0.064663351                  -8.0745212e-07
             0.065406613                  -8.6328674e-07
             0.066149868                  -9.2238037e-07
             0.066893123                   -9.816913e-07
             0.067636378                  -1.0384549e-06
             0.068379641                  -1.0907282e-06
             0.069122896                   -1.137749e-06
             0.069866151                  -1.1800396e-06
             0.070609406                  -1.2192418e-06
             0.071352668                  -1.2577175e-06
             0.072095923                  -1.2980005e-06
             0.072839178                    -1.34222e-06
             0.073582433                    -1.39163e-06
             0.074325696                  -1.4463576e-06
             0.075068951                   -1.505426e-06
             0.075812206                  -1.5670292e-06
             0.076555468                  -1.6289789e-06
             0.077298723                  -1.6892087e-06
             0.078041978                   -1.746208e-06
             0.078785233                   -1.799289e-06
             0.079528496                  -1.8486434e-06
             0.080271751                  -1.8951878e-06
             0.081015006                  -1.9402464e-06
             0.081758261                  -1.9851464e-06
             0.082501523                  -2.0308255e-06
             0.083244778                  -2.0775371e-06
             0.083988033                  -2.1247281e-06
             0.084731288                  -2.1711166e-06
             0.085474551                  -2.2149547e-06
             0.086217806                  -2.2544011e-06
             0.086961061                  -2.2879055e-06
             0.087704316                  -2.3145069e-06
             0.088447578                   -2.333973e-06
             0.089190833                  -2.3467496e-06
             0.089934088                  -2.3537482e-06
             0.090677343                  -2.3560265e-06
             0.091420606                  -2.3544362e-06
             0.092163861                  -2.3493176e-06
             0.092907116                  -2.3403015e-06
             0.093650371                  -2.3262644e-06
             0.094393633                   -2.305442e-06
             0.095136888                  -2.2756815e-06
             0.095880143                  -2.2347872e-06
             0.096623398                   -2.180871e-06
             0.097366661                  -2.1126302e-06
             0.098109916                  -2.0294847e-06
             0.098853171                  -1.9315382e-06
             0.099596426                  -1.8193848e-06
              0.10033969                  -1.6938012e-06
              0.10108294                  -1.5554147e-06
               0.1018262                  -1.4044125e-06
              0.10256946                  -1.2403553e-06
              0.10331272                  -1.0621227e-06
              0.10405597                  -8.6799827e-07
              0.10479923                  -6.5587466e-07
              0.10554249                  -4.2352298e-07
              0.10628574                  -1.6887519e-07
                0.107029                   1.0974238e-07
              0.10777225                   4.1346934e-07
              0.10851552                   7.4289665e-07
              0.10925877                   1.0981773e-06
              0.11000203                   1.4792344e-06
              0.11074528                    1.885998e-06
              0.11148854                   2.3186183e-06
               0.1122318                   2.7776136e-06
              0.11297505                   3.2639207e-06
              0.11371831                   3.7788438e-06
              0.11446157                   4.3239284e-06
              0.11520483                   4.9007963e-06
              0.11594808                   5.5109826e-06
              0.11669134                   6.1558039e-06
               0.1174346                    6.836292e-06
              0.11817785                   7.5531984e-06
              0.11892111                   8.3070663e-06
              0.11966436                   9.0983249e-06
              0.12040763                   9.9274012e-06
              0.12115088                   1.0794794e-05
              0.12189414                   1.1701114e-05
              0.12263739                   1.2647046e-05
              0.12338065                   1.3633277e-05
              0.12412391                   1.4660412e-05
              0.12486716                   1.5728896e-05
              0.12561043                   1.6838971e-05
              0.12635368                   1.7990706e-05
              0.12709694                   1.9184028e-05
              0.12784019                   2.0418816e-05
              0.12858345                   2.1694961e-05
               0.1293267                   2.3012431e-05
              0.13006997                   2.4371275e-05
              0.13081323                   2.5771584e-05
              0.13155648                   2.7213398e-05
              0.13229974                   2.8696588e-05
              0.13304299                   3.0220721e-05
              0.13378625                   3.1784955e-05
               0.1345295                   3.3387987e-05
              0.13527276                   3.5028064e-05
              0.13601603                   3.6703092e-05
              0.13675928                   3.8410762e-05
              0.13750254                   4.0148745e-05
              0.13824579                   4.1914795e-05
              0.13898905                   4.3706885e-05
               0.1397323                   4.5523175e-05
              0.14047556                   4.7361944e-05
              0.14121881                   4.9221446e-05
              0.14196208                   5.1099654e-05
              0.14270534                   5.2994066e-05
              0.14344859                   5.4901528e-05
              0.14419185                   5.6818139e-05
               0.1449351                    5.873929e-05
              0.14567836                   6.0659793e-05
              0.14642161                   6.2574094e-05
              0.14716487                   6.4476495e-05
              0.14790814                   6.6361448e-05
              0.14865139                   6.8223606e-05
              0.14939465                   7.0057882e-05
               0.1501379                   7.1859358e-05
              0.15088116                   7.3623116e-05
              0.15162441                   7.5343953e-05
              0.15236767                   7.7016164e-05
              0.15311094                   7.8633282e-05
              0.15385419                   8.0188045e-05
              0.15459745                   8.1672406e-05
               0.1553407                   8.3077633e-05
              0.15608396                   8.4394545e-05
              0.15682721                   8.5613632e-05
              0.15757047                   8.6725311e-05
              0.15831372                   8.7720226e-05
              0.15905699                   8.8589324e-05
              0.15980025                   8.9323832e-05
               0.1605435                   8.9915011e-05
              0.16128676                   9.0353984e-05
              0.16203001                   9.0631518e-05
              0.16277327                   9.0737864e-05
              0.16351652                   9.0662514e-05
              0.16425978                     9.03943e-05
              0.16500305                   8.9921487e-05
               0.1657463                   8.9231813e-05
              0.16648956                   8.8312787e-05
              0.16723281                   8.7151842e-05
              0.16797607                   8.5736545e-05
              0.16871932                   8.4054875e-05
              0.16946258                   8.2095081e-05
              0.17020583                    7.984577e-05
               0.1709491                   7.7295728e-05
              0.17169236                   7.4433643e-05
              0.17243561                   7.1247967e-05
              0.17317887                   6.7726927e-05
              0.17392212                   6.3858439e-05
              0.17466538                    5.963002e-05
              0.17540863                    5.502905e-05
               0.1761519                   5.0042814e-05
              0.17689516                   4.4658758e-05
              0.17763841                   3.8864713e-05
              0.17838167                   3.2649128e-05
              0.17912492                   2.6001238e-05
              0.17986818                   1.8911034e-05
              0.18061143                   1.1369046e-05
              0.18135469                    3.366348e-06
              0.18209796                  -5.1056677e-06
              0.18284121                  -1.4055529e-05
              0.18358447                  -2.3491786e-05
              0.18432772                  -3.3422519e-05
              0.18507098                  -4.3855671e-05
              0.18581423                  -5.4798824e-05
              0.18655749                  -6.6258428e-05
              0.18730074                  -7.8240388e-05
              0.18804401                  -9.0749498e-05
              0.18878727                  -0.00010378944
              0.18953052                   -0.0001173627
              0.19027378                  -0.00013147066
              0.19101703                  -0.00014611361
              0.19176029                   -0.0001612909
              0.19250354                  -0.00017700075
               0.1932468                  -0.00019324046
              0.19399007                  -0.00021000618
              0.19473332                  -0.00022729338
              0.19547658                  -0.00024509645
              0.19621983                  -0.00026340882
              0.19696309                  -0.00028222261
              0.19770634                  -0.00030152852
               0.1984496                  -0.00032131549
              0.19919285                  -0.00034157085
              0.19993612                  -0.00036228035
              0.20067938                  -0.00038342795
              0.20142263                  -0.00040499598
              0.20216589                  -0.00042696489
              0.20290914                  -0.00044931329
               0.2036524                  -0.00047201818
              0.20439565                  -0.00049505493
              0.20513892                   -0.0005183972
              0.20588218                  -0.00054201705
              0.20662543                  -0.00056588498
              0.20736869                   -0.0005899698
              0.20811194                  -0.00061423867
               0.2088552                  -0.00063865725
              0.20959845                  -0.00066318945
              0.21034171                  -0.00068779744
              0.21108498                  -0.00071244157
              0.21182823                  -0.00073708029
              0.21257149                     -0.00076167
              0.21331474                  -0.00078616501
                0.214058                  -0.00081051758
              0.21480125                  -0.00083467807
              0.21554451                  -0.00085859472
              0.21628776                  -0.00088221417
              0.21703103                   -0.0009054814
              0.21777429                  -0.00092834007
              0.21851754                  -0.00095073256
               0.2192608                  -0.00097259996
              0.22000405                  -0.00099388242
              0.22074731                    -0.001014519
              0.22149056                   -0.0010344475
              0.22223382                   -0.0010536039
              0.22297709                   -0.0010719236
              0.22372034                   -0.0010893402
               0.2244636                   -0.0011057856
              0.22520685                   -0.0011211906
              0.22595011                   -0.0011354849
              0.22669336                   -0.0011485971
              0.22743662                   -0.0011604552
              0.22817989                   -0.0011709868
              0.22892314                   -0.0011801197
               0.2296664                   -0.0011877824
              0.23040965                   -0.0011939032
              0.23115291                   -0.0011984104
              0.23189616                   -0.0012012324
              0.23263942                   -0.0012022986
              0.23338267                   -0.0012015377
              0.23412594                   -0.0011988791
               0.2348692                   -0.0011942525
              0.23561245                   -0.0011875881
              0.23635571                   -0.0011788169
              0.23709896                   -0.0011678711
              0.23784222                   -0.0011546848
              0.23858547                   -0.0011391934
              0.23932873                   -0.0011213346
                0.240072                   -0.0011010476
