        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -2.8349477e-11
           0.00057715579                   2.8349477e-11
            0.0011543116                   7.8038426e-10
            0.0017314673                   3.2185998e-09
            0.0023086232                   8.2647214e-09
            0.0028857789                   1.6166107e-08
            0.0034629346                   2.6298295e-08
            0.0040400904                    3.726246e-08
            0.0046172463                   4.7243894e-08
            0.0051944018                   5.4491828e-08
            0.0057715578                     5.77541e-08
            0.0063487138                   5.6539836e-08
            0.0069258693                   5.1167106e-08
            0.0075030252                   4.2633996e-08
            0.0080801807                   3.2376168e-08
            0.0086573372                   2.1983578e-08
            0.0092344927                   1.2959551e-08
            0.0098116482                   6.5366192e-09
             0.010388804                   3.5299739e-09
              0.01096596                   4.2555128e-09
             0.011543116                    8.515908e-09
             0.012120271                   1.5623463e-08
             0.012697428                   2.4465219e-08
             0.013274583                   3.3640244e-08
             0.013851739                   4.1658051e-08
             0.014428895                   4.7164502e-08
              0.01500605                   4.9160619e-08
             0.015583206                   4.7174606e-08
             0.016160361                   4.1356092e-08
             0.016737517                   3.2461919e-08
             0.017314674                   2.1732387e-08
              0.01789183                   1.0691304e-08
             0.018468985                   9.0938679e-10
             0.019046141                  -6.2391363e-09
             0.019623296                  -9.7867856e-09
             0.020200452                  -9.3097707e-09
             0.020777607                  -4.9800364e-09
             0.021354765                   2.4691982e-09
              0.02193192                   1.1859633e-08
             0.022509076                   2.1743055e-08
             0.023086231                   3.0602845e-08
             0.023663387                   3.7055038e-08
             0.024240542                    4.002796e-08
             0.024817698                    3.890079e-08
             0.025394855                   3.3589782e-08
             0.025972011                   2.4571261e-08
             0.026549166                   1.2838123e-08
             0.027126322                  -2.1382807e-10
             0.027703477                  -1.2968561e-08
             0.028280633                  -2.3821492e-08
              0.02885779                  -3.1420313e-08
             0.029434945                  -3.4876578e-08
             0.030012101                  -3.3911483e-08
             0.030589256                  -2.8903601e-08
             0.031166412                  -2.0831113e-08
             0.031743567                  -1.1125652e-08
             0.032320723                  -1.4655326e-09
             0.032897878                   6.4608701e-09
