        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                   -2.808615e-11
           0.00057581067                    2.808615e-11
            0.0011516213                   7.7345264e-10
             0.001727432                   3.1916993e-09
            0.0023032427                   8.2009999e-09
            0.0028790534                   1.6054184e-08
             0.003454864                   2.6140814e-08
            0.0040306747                   3.7080181e-08
            0.0046064854                    4.707297e-08
             0.005182296                   5.4375082e-08
            0.0057581067                   5.7729459e-08
            0.0063339174                   5.6630018e-08
            0.0069097281                   5.1373394e-08
            0.0074855387                   4.2935067e-08
            0.0080613494                   3.2731958e-08
            0.0086371601                   2.2342247e-08
            0.0092129707                   1.3265101e-08
            0.0097887814                    6.737269e-09
             0.010364592                    3.586589e-09
             0.010940403                   4.1479487e-09
             0.011516213                   8.2474063e-09
             0.012092024                    1.522354e-08
             0.012667835                   2.3989086e-08
             0.013243645                   3.3162966e-08
             0.013819456                   4.1264219e-08
             0.014395267                   4.6934602e-08
             0.014971077                   4.9156391e-08
             0.015546888                   4.7425921e-08
             0.016122699                   4.1852346e-08
             0.016698509                   3.3150805e-08
              0.01727432                   2.2526372e-08
             0.017850131                   1.1480093e-08
             0.018425941                    1.576645e-09
             0.019001752                  -5.7968856e-09
             0.019577563                  -9.6428732e-09
             0.020153373                  -9.4948982e-09
             0.020729184                   -5.475747e-09
             0.021304995                   1.7296078e-09
             0.021880805                   1.0982788e-08
             0.022456616                   2.0861302e-08
             0.023032427                   2.9856807e-08
             0.023608238                   3.6574669e-08
             0.024184048                   3.9914465e-08
             0.024759859                   3.9211312e-08
              0.02533567                   3.4326682e-08
              0.02591148                     2.56776e-08
             0.026487291                   1.4200491e-08
             0.027063102                   1.2461929e-09
             0.027638912                  -1.1593764e-08
             0.028214723                  -2.2712609e-08
             0.028790534                  -3.0727424e-08
             0.029366344                  -3.4693333e-08
             0.029942155                  -3.4257045e-08
             0.030517966                   -2.971659e-08
             0.031093776                  -2.1976282e-08
             0.031669587                  -1.2411602e-08
             0.032245398                  -2.6706846e-09
             0.032821208                   5.5575677e-09
             0.033397019                   1.0776134e-08
              0.03397283                   1.1882044e-08
              0.03454864                   8.3116687e-09
             0.035124451                   1.1256862e-10
             0.035700262                  -1.2063349e-08
             0.036276072                  -2.7047733e-08
             0.036851883                  -4.3317169e-08
             0.037427694                  -5.9205224e-08
             0.038003504                  -7.3133066e-08
             0.038579315                  -8.3829804e-08
             0.039155126                  -9.0511925e-08
             0.039730936                  -9.2995869e-08
             0.040306747                  -9.1728417e-08
             0.040882558                  -8.7729028e-08
             0.041458368                  -8.2449162e-08
             0.042034179                   -7.756983e-08
              0.04260999                  -7.4770078e-08
               0.0431858                  -7.5500509e-08
             0.043761611                  -8.0793171e-08
             0.044337422                   -9.113085e-08
             0.044913232                  -1.0639163e-07
             0.045489043                  -1.2587576e-07
             0.046064854                  -1.4840757e-07
             0.046640664                  -1.7249599e-07
             0.047216475                  -1.9653436e-07
             0.047792286                  -2.1901607e-07
             0.048368096                  -2.3873562e-07
             0.048943907                  -2.5494867e-07
             0.049519718                  -2.6746974e-07
             0.050095528                   -2.766935e-07
             0.050671339                  -2.8353401e-07
              0.05124715                  -2.8928946e-07
              0.05182296                  -2.9545194e-07
             0.052398771                  -3.0349125e-07
             0.052974582                  -3.1464683e-07
             0.053550392                  -3.2975768e-07
             0.054126203                  -3.4915399e-07
             0.054702014                  -3.7262305e-07
             0.055277824                  -3.9945019e-07
             0.055853635                  -4.2852733e-07
             0.056429446                  -4.5851388e-07
             0.057005256                  -4.8802684e-07
             0.057581067                   -5.158347e-07
             0.058156878                  -5.4103117e-07
             0.058732688                  -5.6316611e-07
             0.059308499                  -5.8231365e-07
              0.05988431                  -5.9906813e-07
              0.06046012                  -6.1446866e-07
             0.061035931                  -6.2986118e-07
             0.061611742                  -6.4671701e-07
             0.062187552                  -6.6643264e-07
             0.062763363                  -6.9014095e-07
             0.063339174                  -7.1856101e-07
             0.063914984                  -7.5190655e-07
             0.064490795                   -7.898625e-07
             0.065066606                  -8.3163343e-07
             0.065642416                  -8.7605366e-07
             0.066218227                  -9.2174179e-07
             0.066794038                  -9.6727592e-07
             0.067369848                  -1.0113681e-06
             0.067945659                  -1.0530181e-06
              0.06852147                  -1.0916264e-06
             0.069097281                  -1.1270556e-06
             0.069673091                  -1.1596327e-06
             0.070248902                  -1.1900912e-06
             0.070824713                  -1.2194625e-06
             0.071400523                  -1.2489305e-06
             0.071976334                  -1.2796653e-06
             0.072552145                  -1.3126631e-06
             0.073127955                  -1.3486122e-06
             0.073703766                  -1.3878065e-06
             0.074279577                  -1.4301199e-06
             0.074855387                  -1.4750384e-06
             0.075431198                  -1.5217463e-06
             0.076007009                  -1.5692497e-06
             0.076582819                  -1.6165195e-06
              0.07715863                  -1.6626293e-06
             0.077734441                  -1.7068687e-06
             0.078310251                  -1.7488203e-06
             0.078886062                   -1.788391e-06
             0.079461873                  -1.8257947e-06
             0.080037683                  -1.8614892e-06
             0.080613494                  -1.8960848e-06
             0.081189305                   -1.930232e-06
             0.081765115                  -1.9645029e-06
             0.082340926                  -1.9992874e-06
             0.082916737                  -2.0347179e-06
             0.083492547                  -2.0706343e-06
             0.084068358                  -2.1065896e-06
             0.084644169                  -2.1419025e-06
             0.085219979                  -2.1757442e-06
              0.08579579                  -2.2072447e-06
             0.086371601                  -2.2356055e-06
             0.086947411                  -2.2601967e-06
             0.087523222                  -2.2806257e-06
             0.088099033                   -2.296767e-06
             0.088674843                  -2.3087509e-06
             0.089250654                  -2.3169157e-06
             0.089826465                  -2.3217294e-06
             0.090402275                  -2.3236948e-06
