        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -3.0064482e-11
           0.00058363611                   3.0064482e-11
            0.0011672722                   8.2651663e-10
            0.0017509083                   3.4026595e-09
            0.0023345444                   8.7157508e-09
            0.0029181805                   1.6993429e-08
            0.0035018167                   2.7531627e-08
            0.0040854528                   3.8808345e-08
            0.0046690889                   4.8874824e-08
             0.005252725                   5.5886165e-08
            0.0058363611                   5.8592814e-08
            0.0064199972                   5.6617285e-08
            0.0070036333                   5.0440747e-08
            0.0075872694                   4.1201908e-08
            0.0081709055                   3.0450686e-08
            0.0087545421                   1.9877149e-08
            0.0093381777                   1.1042907e-08
            0.0099218143                     5.17054e-09
              0.01050545                   3.0043321e-09
             0.011089087                   4.7476867e-09
             0.011672722                    1.005721e-08
             0.012256359                   1.8069997e-08
             0.012839994                   2.7495989e-08
             0.013423631                    3.679882e-08
             0.014007267                   4.4427832e-08
             0.014590903                   4.9056016e-08
             0.015174539                   4.9796281e-08
             0.015758175                   4.6363883e-08
             0.016341811                   3.9140055e-08
             0.016925447                    2.912053e-08
             0.017509084                   1.7753987e-08
              0.01809272                     6.69987e-09
             0.018676355                  -2.4350642e-09
             0.019259991                  -8.3477696e-09
             0.019843629                  -1.0241773e-08
             0.020427264                  -7.9438376e-09
               0.0210109                  -1.9131738e-09
             0.021594536                   6.8437211e-09
             0.022178173                    1.692867e-08
             0.022761809                   2.6755663e-08
             0.023345444                   3.4770917e-08
              0.02392908                   3.9664386e-08
             0.024512718                   4.0545132e-08
             0.025096353                   3.7057141e-08
             0.025679989                   2.9433885e-08
             0.026263624                    1.848621e-08
             0.026847262                   5.5142859e-09
             0.027430898                  -7.8603222e-09
             0.028014533                  -1.9920858e-08
             0.028598169                  -2.9111586e-08
             0.029181806                  -3.4284334e-08
             0.029765442                  -3.4889176e-08
             0.030349078                  -3.1073039e-08
             0.030932713                  -2.3661682e-08
             0.031516351                  -1.4028997e-08
             0.032099985                  -3.8860186e-09
             0.032683622                   4.9687916e-09
              0.03326726                   1.0904555e-08
             0.033850893                   1.2684725e-08
             0.034434531                   9.6328625e-09
             0.035018168                   1.7211144e-09
             0.035601802                  -1.0427478e-08
              0.03618544                  -2.5622956e-08
             0.036769073                  -4.2272799e-08
             0.037352711                  -5.8609089e-08
             0.037936348                  -7.2947643e-08
             0.038519982                  -8.3934268e-08
              0.03910362                   -9.073807e-08
             0.039687257                    -9.31717e-08
             0.040270891                  -9.1721517e-08
             0.040854529                  -8.7480508e-08
             0.041438162                  -8.1992717e-08
               0.0420218                   -7.703408e-08
             0.042605437                  -7.4364252e-08
             0.043189071                  -7.5483833e-08
             0.043772709                  -8.1429675e-08
             0.044356346                  -9.2634778e-08
              0.04493998                  -1.0887837e-07
             0.045523617                  -1.2933201e-07
             0.046107251                   -1.526863e-07
             0.046690889                  -1.7733591e-07
             0.047274526                  -2.0159915e-07
              0.04785816                  -2.2394748e-07
             0.048441797                  -2.4321366e-07
             0.049025435                  -2.5875119e-07
             0.049609069                  -2.7052033e-07
             0.050192706                  -2.7908976e-07
              0.05077634                  -2.8555201e-07
             0.051359978                  -2.9135825e-07
             0.051943615                   -2.980974e-07
             0.052527249                  -3.0725789e-07
             0.053110886                  -3.2001299e-07
             0.053694524                  -3.3705876e-07
             0.054278158                  -3.5852491e-07
             0.054861795                  -3.8396851e-07
             0.055445429                  -4.1245028e-07
             0.056029066                  -4.4268117e-07
             0.056612704                  -4.7321299e-07
             0.057196338                  -5.0264589e-07
             0.057779975                  -5.2982864e-07
             0.058363613                  -5.5402791e-07
             0.058947247                  -5.7503951e-07
             0.059530884                  -5.9322338e-07
             0.060114518                  -6.0945871e-07
             0.060698155                  -6.2502517e-07
             0.061281793                  -6.4142688e-07
             0.061865427                  -6.6018254e-07
             0.062449064                  -6.8261232e-07
             0.063032702                  -7.0965638e-07
             0.063616335                  -7.4175006e-07
             0.064199969                  -7.7877166e-07
              0.06478361                  -8.2006414e-07
             0.065367244                  -8.6453053e-07
             0.065950878                  -9.1078732e-07
             0.066534519                  -9.5734981e-07
             0.067118153                   -1.002823e-06
             0.067701787                  -1.0460724e-06
             0.068285428                  -1.0863587e-06
             0.068869062                  -1.1234179e-06
             0.069452696                  -1.1574793e-06
             0.070036337                  -1.1892162e-06
             0.070619971                  -1.2196404e-06
             0.071203604                  -1.2499553e-06
             0.071787238                  -1.2813829e-06
             0.072370879                  -1.3149878e-06
             0.072954513                  -1.3515288e-06
             0.073538147                  -1.3913609e-06
             0.074121788                  -1.4343996e-06
             0.074705422                  -1.4801493e-06
             0.075289056                  -1.5277882e-06
             0.075872697                  -1.5762978e-06
             0.076456331                  -1.6246173e-06
             0.077039964                  -1.6717925e-06
             0.077623606                  -1.7170963e-06
              0.07820724                  -1.7601086e-06
             0.078790873                  -1.8007482e-06
             0.079374515                  -1.8392536e-06
             0.079958148                  -1.8761135e-06
             0.080541782                  -1.9119643e-06
             0.081125423                  -1.9474689e-06
             0.081709057                  -1.9831957e-06
             0.082292691                  -2.0195127e-06
             0.082876325                  -2.0565089e-06
             0.083459966                  -2.0939622e-06
               0.0840436                  -2.1313549e-06
             0.084627233                  -2.1679407e-06
             0.085210875                  -2.2028394e-06
             0.085794508                  -2.2351555e-06
             0.086378142                  -2.2640947e-06
             0.086961783                  -2.2890624e-06
             0.087545417                  -2.3097282e-06
             0.088129051                  -2.3260436e-06
             0.088712692                  -2.3382183e-06
             0.089296326                  -2.3466573e-06
              0.08987996                  -2.3518717e-06
             0.090463601                  -2.3543721e-06
             0.091047235                  -2.3545647e-06
             0.091630869                  -2.3526597e-06
             0.092214502                  -2.3486064e-06
             0.092798144                  -2.3420616e-06
             0.093381777                  -2.3324003e-06
             0.093965411                  -2.3187602e-06
             0.094549052                  -2.3001212e-06
             0.095132686                  -2.2754089e-06
              0.09571632                  -2.2435975e-06
             0.096299961                   -2.203813e-06
             0.096883595                  -2.1554097e-06
             0.097467229                  -2.0980135e-06
              0.09805087                  -2.0315242e-06
             0.098634504                  -1.9560769e-06
             0.099218138                  -1.8719717e-06
             0.099801779                  -1.7795801e-06
              0.10038541                  -1.6792462e-06
              0.10096905                  -1.5711897e-06
              0.10155268                  -1.4554329e-06
              0.10213632                   -1.331754e-06
              0.10271996                  -1.1996752e-06
              0.10330359                  -1.0584829e-06
              0.10388723                  -9.0727406e-07
              0.10447086                  -7.4502844e-07
