        Time / ns                o1,1/real
----------------------------------------------------------------------
                       0                  -1.9081335e-11
           0.00078138773                   1.8517091e-10
            0.0015627755                   2.2522959e-09
            0.0023441631                   8.6699714e-09
            0.0031255509                   2.0280467e-08
            0.0039069387                   3.5097205e-08
            0.0046883263                   4.8943974e-08
            0.0054697143                    5.739556e-08
            0.0062511018                   5.7836068e-08
            0.0070324894                   5.0411504e-08
            0.0078138774                   3.7592287e-08
            0.0085952654                   2.3141538e-08
            0.0093766525                   1.0967225e-08
             0.010158041                   4.1013255e-09
             0.010939429                   4.0617438e-09
             0.011720816                   1.0621485e-08
             0.012502204                   2.1872353e-08
             0.013283592                    3.459914e-08
             0.014064979                   4.5086015e-08
             0.014846367                   5.0124466e-08
             0.015627755                   4.7932154e-08
             0.016409142                   3.8734875e-08
             0.017190531                    2.475865e-08
             0.017971918                   9.5983621e-09
             0.018753305                  -2.8277538e-09
             0.019534694                  -9.3718535e-09
             0.020316081                  -8.5194793e-09
             0.021097468                  -7.6746143e-10
             0.021878857                   1.1575311e-08
             0.022660244                   2.5027951e-08
             0.023441631                   3.5824719e-08
              0.02422302                   4.0832106e-08
             0.025004407                    3.829566e-08
             0.025785794                   2.8259503e-08
             0.026567183                   1.2611141e-08
             0.027348571                  -5.2907225e-09
             0.028129958                   -2.140645e-08
             0.028911347                  -3.2060367e-08
             0.029692734                   -3.496514e-08
             0.030474121                  -2.9903465e-08
              0.03125551                  -1.8823588e-08
             0.032036897                  -5.3049742e-09
             0.032818284                   6.3997607e-09
             0.033599671                   1.2445621e-08
             0.034381062                   1.0342197e-08
             0.035162449                  -4.5391957e-10
             0.035943836                  -1.8419342e-08
             0.036725223                    -4.03348e-08
              0.03750661                  -6.2084951e-08
             0.038287997                  -7.9715079e-08
             0.039069388                  -9.0456844e-08
             0.039850775                  -9.3434423e-08
             0.040632162                  -8.9895224e-08
             0.041413549                  -8.2905558e-08
             0.042194936                  -7.6578722e-08
             0.042976324                  -7.5048902e-08
             0.043757714                  -8.1459177e-08
             0.044539101                  -9.7205735e-08
             0.045320489                  -1.2162776e-07
             0.046101876                  -1.5222638e-07
             0.046883263                  -1.8531898e-07
              0.04766465                  -2.1694223e-07
             0.048446041                  -2.4380938e-07
             0.049227428                   -2.641053e-07
             0.050008815                   -2.779193e-07
             0.050790202                  -2.8720274e-07
             0.051571589                  -2.9525015e-07
              0.05235298                  -3.0581774e-07
             0.053134367                   -3.221293e-07
             0.053915754                  -3.4606279e-07
             0.054697141                  -3.7771505e-07
             0.055478528                  -4.1542978e-07
             0.056259915                  -4.5626928e-07
             0.057041306                  -4.9679363e-07
             0.057822693                  -5.3394052e-07
              0.05860408                  -5.6580768e-07
             0.059385467                  -5.9216114e-07
             0.060166854                  -6.1452272e-07
             0.060948242                  -6.3581092e-07
             0.061729632                  -6.5962956e-07
             0.062511019                  -6.8937754e-07
             0.063292406                  -7.2741017e-07
             0.064073794                  -7.7447692e-07
             0.064855181                   -8.295691e-07
             0.065636568                  -8.9018675e-07
             0.066417955                  -9.5295491e-07
             0.067199342                  -1.0144212e-06
             0.067980729                  -1.0718262e-06
             0.068762124                  -1.1236837e-06
             0.069543511                  -1.1700545e-06
             0.070324898                  -1.2124581e-06
             0.071106285                  -1.2534434e-06
             0.071887672                  -1.2959308e-06
             0.072669059                  -1.3424748e-06
             0.073450446                  -1.3946291e-06
             0.074231833                  -1.4525989e-06
              0.07501322                  -1.5152576e-06
             0.075794607                  -1.5804943e-06
             0.076575994                  -1.6457905e-06
             0.077357389                  -1.7088639e-06
